date,CCAA,confirmed,deceased,hospitalized,intensive_care
2020-09-08,Castilla y León,34112,2944,8763,613
2020-09-08,Cataluña,116668,6912,21371,1758
2020-09-08,Ceuta,365,7,28,5
2020-09-08,Galicia,16831,665,3433,368
2020-09-08,Valenciana,32439,1561,7443,883
2020-09-08,Extremadura,6419,531,1511,132
2020-09-08,Madrid,163105,9205,46894,3703
2020-09-08,Melilla,513,3,71,6
2020-09-08,Murcia,10495,166,1431,210
2020-09-08,Navarra,19605,728,4097,348
2020-09-08,País Vasco,37431,1709,6700,459
2020-09-08,La Rioja,6349,383,1224,94
2020-09-09,Andalucía,43172,1604,8268,971
2020-09-09,Aragón,28351,1253,4634,462
2020-09-09,Asturias,3779,343,1203,139
2020-09-09,Baleares,11569,281,1647,249
2020-09-09,Canarias,9827,199,1594,285
2020-09-09,Cantabria,5220,223,561,63
2020-09-09,Castilla La Mancha,33452,3059,11587,683
2020-09-09,Castilla y León,34673,2950,8796,615
2020-09-09,Cataluña,117899,6926,21405,1758
2020-09-09,Ceuta,370,8,28,5
2020-09-09,Galicia,17092,673,3463,372
2020-09-09,Valenciana,33146,1565,7485,889
2020-09-09,Extremadura,6607,531,1524,133
2020-09-09,Madrid,168238,9232,47188,3722
2020-09-09,Melilla,554,3,77,6
2020-09-09,Murcia,10981,168,1459,214
2020-09-09,Navarra,20013,729,4118,348
2020-09-09,País Vasco,38091,1714,6761,461
2020-09-09,La Rioja,6438,385,1229,95
2020-09-10,Andalucía,44368,1615,8360,980
2020-09-10,Aragón,28726,1260,4655,465
2020-09-10,Asturias,3823,343,1208,139
2020-09-10,Baleares,11725,285,1662,252
2020-09-10,Canarias,10086,202,1625,291
2020-09-10,Cantabria,5371,223,567,63
2020-09-10,Castilla La Mancha,34366,3067,11655,689
2020-09-10,Castilla y León,35583,2953,8826,617
2020-09-10,Cataluña,119349,6941,21443,1760
2020-09-10,Ceuta,380,8,28,5
2020-09-10,Galicia,17357,675,3487,372
2020-09-10,Valenciana,33847,1566,7527,892
2020-09-10,Extremadura,6833,531,1536,133
2020-09-10,Madrid,173080,9256,47486,3739
2020-09-10,Melilla,585,3,78,7
2020-09-10,Murcia,11422,174,1487,215
2020-09-10,Navarra,20411,730,4139,349
2020-09-10,País Vasco,38726,1722,6808,465
2020-09-10,La Rioja,6490,387,1236,95
2020-09-11,Andalucía,45876,1633,8436,991
2020-09-11,Aragón,29227,1266,4695,467
2020-09-11,Asturias,3907,345,1214,140
2020-09-11,Baleares,11859,286,1684,254
2020-09-11,Canarias,10342,206,1645,299
2020-09-11,Cantabria,5489,223,576,63
2020-09-11,Castilla La Mancha,35154,3073,11710,694
2020-09-11,Castilla y León,36453,2958,8885,619
2020-09-11,Cataluña,119929,6948,21483,1767
2020-09-11,Ceuta,399,9,28,5
2020-09-11,Galicia,17583,678,3517,373
2020-09-11,Valenciana,34595,1568,7572,895
2020-09-11,Extremadura,7066,532,1550,134
2020-09-11,Madrid,179758,9285,47832,3764
2020-09-11,Melilla,611,3,79,7
2020-09-11,Murcia,11888,178,1527,220
2020-09-11,Navarra,20787,731,4155,350
2020-09-11,País Vasco,39447,1731,6866,471
2020-09-11,La Rioja,6604,387,1247,95
2020-09-12,Andalucía,46820,1646,8509,999
2020-09-12,Aragón,29569,1275,4725,469
2020-09-12,Asturias,3973,345,1215,141
2020-09-12,Baleares,11930,289,1700,254
2020-09-12,Canarias,10606,206,1660,302
2020-09-12,Cantabria,5611,223,587,63
2020-09-12,Castilla La Mancha,35854,3080,11747,697
2020-09-12,Castilla y León,37097,2967,8935,624
2020-09-12,Cataluña,120576,6951,21511,1769
2020-09-12,Ceuta,414,10,29,5
2020-09-12,Galicia,17783,680,3545,374
2020-09-12,Valenciana,35084,1571,7621,898
2020-09-12,Extremadura,7247,533,1561,136
2020-09-12,Madrid,181927,9323,48148,3786
2020-09-12,Melilla,634,4,80,7
2020-09-12,Murcia,12342,180,1563,225
2020-09-12,Navarra,21131,736,4170,351
2020-09-12,País Vasco,39977,1741,6901,472
2020-09-12,La Rioja,6733,387,1260,96
2020-09-13,Andalucía,47582,1662,8599,1005
2020-09-13,Aragón,29951,1284,4746,470
2020-09-13,Asturias,4043,345,1218,141
2020-09-13,Baleares,11995,292,1715,259
2020-09-13,Canarias,10812,208,1675,302
2020-09-13,Cantabria,5719,223,596,64
2020-09-13,Castilla La Mancha,36283,3090,11795,701
2020-09-13,Castilla y León,37540,2974,8979,630
2020-09-13,Cataluña,121003,6956,21542,1774
2020-09-13,Ceuta,417,10,29,5
2020-09-13,Galicia,18057,686,3562,377
2020-09-13,Valenciana,35410,1578,7656,901
2020-09-13,Extremadura,7410,533,1570,138
2020-09-13,Madrid,183470,9351,48388,3804
2020-09-13,Melilla,649,4,80,8
2020-09-13,Murcia,12795,183,1591,226
2020-09-13,Navarra,21450,739,4179,352
2020-09-13,País Vasco,40282,1748,6927,472
2020-09-13,La Rioja,6853,387,1271,97
2020-09-14,Andalucía,48376,1680,8687,1013
2020-09-14,Aragón,30168,1287,4776,470
2020-09-14,Asturias,4095,346,1227,142
2020-09-14,Baleares,12136,293,1729,263
2020-09-14,Canarias,10923,214,1691,306
2020-09-14,Cantabria,5797,223,604,64
2020-09-14,Castilla La Mancha,36814,3096,11851,704
2020-09-14,Castilla y León,37997,2980,9035,632
2020-09-14,Cataluña,122066,6974,21586,1775
2020-09-14,Ceuta,424,10,30,5
2020-09-14,Galicia,18270,692,3587,380
2020-09-14,Valenciana,35850,1585,7718,906
2020-09-14,Extremadura,7620,533,1588,139
2020-09-14,Madrid,186085,9380,48724,3830
2020-09-14,Melilla,665,4,81,8
2020-09-14,Murcia,13332,184,1620,232
2020-09-14,Navarra,21804,740,4206,355
2020-09-14,País Vasco,40596,1758,6967,480
2020-09-14,La Rioja,6926,390,1282,101
2020-09-15,Andalucía,49449,1697,8782,1021
2020-09-15,Aragón,30463,1298,4820,477
2020-09-15,Asturias,4165,346,1228,142
2020-09-15,Baleares,12379,304,1746,268
2020-09-15,Canarias,11104,216,1705,310
2020-09-15,Cantabria,5882,224,613,65
2020-09-15,Castilla La Mancha,37596,3109,11919,708
2020-09-15,Castilla y León,38848,2988,9082,636
2020-09-15,Cataluña,123586,6981,21643,1781
2020-09-15,Ceuta,431,10,31,6
2020-09-15,Galicia,18436,695,3608,382
2020-09-15,Valenciana,36361,1594,7764,910
2020-09-15,Extremadura,7847,534,1602,140
2020-09-15,Madrid,192541,9413,49106,3858
2020-09-15,Melilla,669,4,82,8
2020-09-15,Murcia,13828,191,1643,234
2020-09-15,Navarra,22152,741,4232,357
2020-09-15,País Vasco,41077,1770,7017,483
2020-09-15,La Rioja,6996,392,1288,102
2020-09-16,Andalucía,50920,1708,8874,1031
2020-09-16,Aragón,30792,1302,4860,478
2020-09-16,Asturias,4245,347,1230,143
2020-09-16,Baleares,12660,306,1759,271
2020-09-16,Canarias,11256,217,1721,311
2020-09-16,Cantabria,6004,224,617,68
2020-09-16,Castilla La Mancha,38436,3121,11977,715
2020-09-16,Castilla y León,39643,2992,9148,641
2020-09-16,Cataluña,125042,6991,21683,1785
2020-09-16,Ceuta,434,11,31,6
2020-09-16,Galicia,18669,700,3636,384
2020-09-16,Valenciana,36975,1603,7805,913
2020-09-16,Extremadura,8107,536,1622,140
2020-09-16,Madrid,198424,9440,49444,3882
2020-09-16,Melilla,675,4,83,8
2020-09-16,Murcia,14285,191,1682,238
2020-09-16,Navarra,22445,744,4256,362
2020-09-16,País Vasco,41701,1784,7054,487
2020-09-16,La Rioja,7163,395,1298,105
2020-09-17,Andalucía,52260,1718,8966,1041
2020-09-17,Aragón,31197,1310,4894,479
2020-09-17,Asturias,4338,347,1236,144
2020-09-17,Baleares,12879,308,1780,274
2020-09-17,Canarias,11428,219,1739,315
2020-09-17,Cantabria,6057,227,625,69
2020-09-17,Castilla La Mancha,39350,3129,12036,722
2020-09-17,Castilla y León,40538,3002,9219,644
2020-09-17,Cataluña,126288,6999,21723,1785
2020-09-17,Ceuta,445,11,32,6
2020-09-17,Galicia,18967,703,3660,389
2020-09-17,Valenciana,37476,1610,7843,920
2020-09-17,Extremadura,8369,540,1638,142
2020-09-17,Madrid,204179,9471,49780,3907
2020-09-17,Melilla,679,4,84,8
2020-09-17,Murcia,14925,193,1712,241
2020-09-17,Navarra,22785,747,4279,362
2020-09-17,País Vasco,42249,1808,7084,490
2020-09-17,La Rioja,7288,396,1308,107
2020-09-18,Andalucía,53863,1729,9057,1052
2020-09-18,Aragón,31617,1317,4936,481
2020-09-18,Asturias,4434,347,1240,144
2020-09-18,Baleares,13059,311,1790,278
2020-09-18,Canarias,11634,221,1750,317
2020-09-18,Cantabria,6185,228,633,70
2020-09-18,Castilla La Mancha,40329,3134,12109,725
2020-09-18,Castilla y León,41421,3011,9291,650
2020-09-18,Cataluña,127807,7011,21762,1792
2020-09-18,Ceuta,456,11,33,6
2020-09-18,Galicia,19216,707,3675,394
2020-09-18,Valenciana,38066,1617,7883,930
2020-09-18,Extremadura,8731,543,1661,142
2020-09-18,Madrid,211930,9510,50191,3938
2020-09-18,Melilla,704,4,85,8
2020-09-18,Murcia,15538,193,1742,246
2020-09-18,Navarra,23168,750,4303,364
2020-09-18,País Vasco,42860,1817,7116,495
2020-09-18,La Rioja,7434,397,1312,107
2020-09-19,Andalucía,55001,1739,9130,1060
2020-09-19,Aragón,32022,1324,4963,484
2020-09-19,Asturias,4566,347,1247,145
2020-09-19,Baleares,13184,315,1806,282
2020-09-19,Canarias,11826,225,1761,322
2020-09-19,Cantabria,6249,228,636,70
2020-09-19,Castilla La Mancha,41115,3142,12155,729
2020-09-19,Castilla y León,42200,3018,9342,659
2020-09-19,Cataluña,128377,7021,21790,1792
2020-09-19,Ceuta,465,12,33,6
2020-09-19,Galicia,19459,714,3694,398
2020-09-19,Valenciana,38491,1619,7917,936
2020-09-19,Extremadura,8938,544,1673,142
2020-09-19,Madrid,213792,9556,50480,3958
2020-09-19,Melilla,730,4,89,8
2020-09-19,Murcia,16093,196,1763,249
2020-09-19,Navarra,23392,752,4323,367
2020-09-19,País Vasco,43342,1827,7142,496
2020-09-19,La Rioja,7551,401,1320,107
2020-09-20,Andalucía,55748,1752,9192,1068
2020-09-20,Aragón,32292,1329,4984,487
2020-09-20,Asturias,4623,347,1251,145
2020-09-20,Baleares,13263,319,1819,284
2020-09-20,Canarias,11944,226,1778,326
2020-09-20,Cantabria,6316,228,645,70
2020-09-20,Castilla La Mancha,41601,3155,12191,735
2020-09-20,Castilla y León,42668,3028,9394,667
2020-09-20,Cataluña,128861,7025,21831,1798
2020-09-20,Ceuta,477,12,35,6
2020-09-20,Galicia,19637,717,3713,400
2020-09-20,Valenciana,38762,1622,7958,938
2020-09-20,Extremadura,9116,549,1690,146
2020-09-20,Madrid,215015,9593,50712,3979
2020-09-20,Melilla,758,4,89,8
2020-09-20,Murcia,16371,196,1781,253
2020-09-20,Navarra,23791,753,4337,369
2020-09-20,País Vasco,43743,1833,7157,500
2020-09-20,La Rioja,7684,404,1324,108
2020-09-21,Andalucía,56624,1765,9278,1074
2020-09-21,Aragón,32607,1338,5015,489
2020-09-21,Asturias,4691,348,1255,146
2020-09-21,Baleares,13375,324,1828,285
2020-09-21,Canarias,12115,228,1793,331
2020-09-21,Cantabria,6367,229,656,71
2020-09-21,Castilla La Mancha,42062,3162,12256,745
2020-09-21,Castilla y León,43152,3040,9466,673
2020-09-21,Cataluña,130129,7037,21867,1803
2020-09-21,Ceuta,488,12,37,6
2020-09-21,Galicia,19869,718,3738,402
2020-09-21,Valenciana,39124,1624,8013,945
2020-09-21,Extremadura,9307,553,1714,147
2020-09-21,Madrid,217341,9633,51046,4006
2020-09-21,Melilla,783,4,90,8
2020-09-21,Murcia,16673,199,1811,256
2020-09-21,Navarra,24204,758,4360,369
2020-09-21,País Vasco,44095,1839,7193,502
2020-09-21,La Rioja,7715,408,1332,109
2020-09-22,Andalucía,57911,1782,9384,1081
2020-09-22,Aragón,32821,1349,5052,490
2020-09-22,Asturias,4772,348,1262,148
2020-09-22,Baleares,13541,330,1841,288
2020-09-22,Canarias,12271,230,1804,336
2020-09-22,Cantabria,6434,229,660,71
2020-09-22,Castilla La Mancha,42785,3172,12314,750
2020-09-22,Castilla y León,43866,3047,9517,677
2020-09-22,Cataluña,131475,7042,21908,1810
2020-09-22,Ceuta,508,12,42,9
2020-09-22,Galicia,20169,719,3763,405
2020-09-22,Valenciana,39669,1634,8053,950
2020-09-22,Extremadura,9519,559,1732,147
2020-09-22,Madrid,222835,9674,51484,4046
2020-09-22,Melilla,830,4,93,9
2020-09-22,Murcia,17130,202,1844,256
2020-09-22,Navarra,24673,759,4388,371
2020-09-22,País Vasco,44549,1847,7223,505
2020-09-22,La Rioja,7798,410,1347,109
2020-09-23,Andalucía,59212,1796,9463,1089
2020-09-23,Aragón,33067,1356,5082,491
2020-09-23,Asturias,4872,348,1271,148
2020-09-23,Baleares,13710,331,1850,288
2020-09-23,Canarias,12421,230,1819,339
2020-09-23,Cantabria,6500,229,665,72
2020-09-23,Castilla La Mancha,43683,3177,12372,751
2020-09-23,Castilla y León,44791,3059,9588,683
2020-09-23,Cataluña,132879,7050,21953,1813
2020-09-23,Ceuta,514,12,43,10
2020-09-23,Galicia,20367,722,3777,406
2020-09-23,Valenciana,40185,1640,8078,951
2020-09-23,Extremadura,9709,563,1758,148
2020-09-23,Madrid,227887,9714,51868,4082
2020-09-23,Melilla,857,4,93,9
2020-09-23,Murcia,17596,205,1874,262
2020-09-23,Navarra,25086,759,4402,372
2020-09-23,País Vasco,45100,1860,7260,509
2020-09-23,La Rioja,7908,411,1354,110
2020-09-24,Andalucía,60700,1808,9574,1094
2020-09-24,Aragón,33476,1363,5121,493
2020-09-24,Asturias,4963,349,1286,148
2020-09-24,Baleares,13841,333,1858,289
2020-09-24,Canarias,12679,236,1834,341
2020-09-24,Cantabria,6569,229,671,72
2020-09-24,Castilla La Mancha,44502,3189,12438,755
2020-09-24,Castilla y León,45847,3068,9646,690
2020-09-24,Cataluña,133785,7063,21994,1815
2020-09-24,Ceuta,532,12,43,10
2020-09-24,Galicia,20621,724,3792,407
2020-09-24,Valenciana,40708,1642,8113,956
2020-09-24,Extremadura,10021,567,1780,151
2020-09-24,Madrid,232596,9769,52251,4104
2020-09-24,Melilla,881,4,94,9
2020-09-24,Murcia,18277,208,1908,267
2020-09-24,Navarra,25474,760,4420,374
2020-09-24,País Vasco,45509,1867,7287,512
2020-09-24,La Rioja,8044,412,1361,110
2020-09-25,Andalucía,62120,1825,9673,1101
2020-09-25,Aragón,33869,1369,5158,496
2020-09-25,Asturias,5092,349,1296,148
2020-09-25,Baleares,14011,338,1868,290
2020-09-25,Canarias,12822,241,1856,347
2020-09-25,Cantabria,6621,230,679,74
2020-09-25,Castilla La Mancha,45309,3193,12489,762
2020-09-25,Castilla y León,46838,3082,9728,696
2020-09-25,Cataluña,135100,7073,22032,1816
2020-09-25,Ceuta,551,12,43,10
2020-09-25,Galicia,20839,726,3813,412
2020-09-25,Valenciana,41225,1648,8144,962
2020-09-25,Extremadura,10223,573,1794,152
2020-09-25,Madrid,238373,9812,52568,4129
2020-09-25,Melilla,912,5,96,9
2020-09-25,Murcia,18714,210,1955,271
2020-09-25,Navarra,25886,762,4442,378
2020-09-25,País Vasco,45937,1878,7313,517
2020-09-25,La Rioja,8153,413,1364,112
2020-09-26,Andalucía,63384,1836,9751,1105
2020-09-26,Aragón,34133,1384,5187,499
2020-09-26,Asturias,5203,350,1303,149
2020-09-26,Baleares,14113,339,1878,290
2020-09-26,Canarias,13001,242,1873,351
2020-09-26,Cantabria,6676,231,684,75
2020-09-26,Castilla La Mancha,46015,3202,12537,763
2020-09-26,Castilla y León,47482,3088,9790,702
2020-09-26,Cataluña,135713,7079,22066,1817
2020-09-26,Ceuta,569,12,44,10
2020-09-26,Galicia,21051,728,3827,413
2020-09-26,Valenciana,41607,1651,8180,964
2020-09-26,Extremadura,10377,577,1811,153
2020-09-26,Madrid,239880,9858,52787,4147
2020-09-26,Melilla,931,5,97,9
2020-09-26,Murcia,19192,213,1983,277
2020-09-26,Navarra,26277,765,4463,379
2020-09-26,País Vasco,46441,1883,7331,518
2020-09-26,La Rioja,8222,414,1372,113
2020-09-27,Andalucía,64088,1856,9805,1112
2020-09-27,Aragón,34483,1389,5211,502
2020-09-27,Asturias,5266,350,1308,150
2020-09-27,Baleares,14172,340,1882,290
2020-09-27,Canarias,13154,245,1880,353
2020-09-27,Cantabria,6701,231,684,75
2020-09-27,Castilla La Mancha,46382,3210,12577,769
2020-09-27,Castilla y León,47798,3101,9852,708
2020-09-27,Cataluña,136106,7093,22098,1819
2020-09-27,Ceuta,575,12,45,10
2020-09-27,Galicia,21218,733,3844,415
2020-09-27,Valenciana,41823,1653,8212,966
2020-09-27,Extremadura,10478,579,1821,154
2020-09-27,Madrid,240865,9895,53012,4172
2020-09-27,Melilla,969,5,98,9
2020-09-27,Murcia,19564,215,2002,282
2020-09-27,Navarra,26565,770,4474,381
2020-09-27,País Vasco,46814,1888,7355,519
2020-09-27,La Rioja,8309,416,1374,113
2020-09-28,Andalucía,64872,1880,9893,1116
2020-09-28,Aragón,34698,1393,5242,504
2020-09-28,Asturias,5333,350,1319,152
2020-09-28,Baleares,14235,342,1887,290
2020-09-28,Canarias,13242,245,1887,357
2020-09-28,Cantabria,6774,232,691,76
2020-09-28,Castilla La Mancha,46968,3227,12641,772
2020-09-28,Castilla y León,48208,3114,9916,719
2020-09-28,Cataluña,137321,7105,22153,1826
2020-09-28,Ceuta,596,12,46,10
2020-09-28,Galicia,21358,735,3859,417
2020-09-28,Valenciana,42112,1658,8250,972
2020-09-28,Extremadura,10611,583,1833,154
2020-09-28,Madrid,242828,9943,53334,4203
2020-09-28,Melilla,985,5,100,9
2020-09-28,Murcia,19814,216,2030,287
2020-09-28,Navarra,26914,773,4493,384
2020-09-28,País Vasco,47131,1895,7388,530
2020-09-28,La Rioja,8393,418,1378,113
2020-09-29,Andalucía,66100,1897,9984,1128
2020-09-29,Aragón,35004,1401,5260,506
2020-09-29,Asturias,5402,352,1330,154
2020-09-29,Baleares,14387,344,1897,291
2020-09-29,Canarias,13400,245,1905,358
2020-09-29,Cantabria,6807,232,696,78
2020-09-29,Castilla La Mancha,47455,3236,12702,778
2020-09-29,Castilla y León,48956,3124,10003,723
2020-09-29,Cataluña,138848,7121,22203,1829
2020-09-29,Ceuta,608,12,46,10
2020-09-29,Galicia,21522,741,3876,421
2020-09-29,Valenciana,42524,1665,8289,977
2020-09-29,Extremadura,10792,587,1844,154
2020-09-29,Madrid,247460,9994,53705,4223
2020-09-29,Melilla,1031,5,100,9
2020-09-29,Murcia,20198,220,2059,292
2020-09-29,Navarra,27227,776,4516,386
2020-09-29,País Vasco,47593,1905,7415,533
2020-09-29,La Rioja,8459,420,1387,113
2020-09-30,Andalucía,67532,1912,10065,1133
2020-09-30,Aragón,35259,1403,5290,507
2020-09-30,Asturias,5509,355,1336,154
2020-09-30,Baleares,14501,350,1906,291
2020-09-30,Canarias,13579,245,1920,361
2020-09-30,Cantabria,6851,232,701,78
2020-09-30,Castilla La Mancha,48189,3242,12766,783
2020-09-30,Castilla y León,49858,3139,10080,730
2020-09-30,Cataluña,140372,7137,22258,1835
2020-09-30,Ceuta,632,12,46,10
2020-09-30,Galicia,21709,746,3899,424
2020-09-30,Valenciana,43012,1670,8323,983
2020-09-30,Extremadura,10958,595,1857,154
2020-09-30,Madrid,251272,10052,53999,4247
2020-09-30,Melilla,1062,5,102,9
2020-09-30,Murcia,20596,223,2095,298
2020-09-30,Navarra,27522,780,4535,388
2020-09-30,País Vasco,48015,1913,7437,537
2020-09-30,La Rioja,8572,424,1399,114
2020-10-01,Andalucía,69188,1937,10150,1146
2020-10-01,Aragón,35625,1416,5316,509
2020-10-01,Asturias,5585,356,1351,156
2020-10-01,Baleares,14602,354,1915,293
2020-10-01,Canarias,13777,247,1936,362
2020-10-01,Cantabria,6889,232,707,79
2020-10-01,Castilla La Mancha,48822,3254,12821,788
2020-10-01,Castilla y León,50700,3157,10156,737
2020-10-01,Cataluña,141956,7148,22325,1837
2020-10-01,Ceuta,647,12,47,10
2020-10-01,Galicia,21920,747,3922,425
2020-10-01,Valenciana,43501,1672,8356,983
2020-10-01,Extremadura,11125,599,1863,154
2020-10-01,Madrid,254595,10094,54274,4271
2020-10-01,Melilla,1092,5,104,9
2020-10-01,Murcia,21017,224,2131,300
2020-10-01,Navarra,27941,785,4558,390
2020-10-01,País Vasco,48453,1916,7473,542
2020-10-01,La Rioja,8654,424,1406,115
2020-10-02,Andalucía,70948,1957,10252,1150
2020-10-02,Aragón,36045,1418,5345,512
2020-10-02,Asturias,5727,356,1366,156
2020-10-02,Baleares,14718,355,1924,293
2020-10-02,Canarias,13894,248,1945,364
2020-10-02,Cantabria,6953,233,710,81
2020-10-02,Castilla La Mancha,49526,3265,12874,793
2020-10-02,Castilla y León,51592,3172,10223,746
2020-10-02,Cataluña,143805,7156,22391,1845
2020-10-02,Ceuta,666,12,49,11
2020-10-02,Galicia,22144,752,3945,427
2020-10-02,Valenciana,44027,1675,8393,985
2020-10-02,Extremadura,11309,607,1875,154
2020-10-02,Madrid,258722,10140,54564,4297
2020-10-02,Melilla,1123,5,107,9
2020-10-02,Murcia,21454,226,2167,302
2020-10-02,Navarra,28227,789,4593,390
2020-10-02,País Vasco,48906,1923,7510,545
2020-10-02,La Rioja,8714,426,1416,116
2020-10-03,Andalucía,72191,1972,10335,1157
2020-10-03,Aragón,36352,1420,5371,515
2020-10-03,Asturias,5822,356,1376,157
2020-10-03,Baleares,14835,360,1926,294
2020-10-03,Canarias,14054,248,1959,368
2020-10-03,Cantabria,6985,233,713,82
2020-10-03,Castilla La Mancha,50058,3275,12920,797
2020-10-03,Castilla y León,52067,3191,10289,752
2020-10-03,Cataluña,144624,7167,22435,1849
2020-10-03,Ceuta,680,13,49,11
2020-10-03,Galicia,22377,752,3952,428
2020-10-03,Valenciana,44410,1676,8423,990
2020-10-03,Extremadura,11453,611,1886,155
2020-10-03,Madrid,259827,10176,54796,4312
2020-10-03,Melilla,1140,5,108,9
2020-10-03,Murcia,21889,227,2198,310
2020-10-03,Navarra,28564,790,4616,392
2020-10-03,País Vasco,49249,1928,7527,546
2020-10-03,La Rioja,8813,426,1420,117
2020-10-04,Andalucía,73154,1990,10413,1165
2020-10-04,Aragón,36668,1424,5390,516
2020-10-04,Asturias,5914,356,1390,159
2020-10-04,Baleares,14901,360,1928,295
2020-10-04,Canarias,14158,248,1975,370
2020-10-04,Cantabria,7047,234,716,83
2020-10-04,Castilla La Mancha,50365,3279,12964,799
2020-10-04,Castilla y León,52432,3199,10358,756
2020-10-04,Cataluña,145236,7179,22473,1850
2020-10-04,Ceuta,686,13,50,11
2020-10-04,Galicia,22641,757,3974,431
2020-10-04,Valenciana,44635,1683,8450,992
2020-10-04,Extremadura,11560,612,1889,155
2020-10-04,Madrid,260385,10205,54965,4326
2020-10-04,Melilla,1162,5,109,9
2020-10-04,Murcia,22249,231,2223,313
2020-10-04,Navarra,28928,792,4639,395
2020-10-04,País Vasco,49548,1932,7544,549
2020-10-04,La Rioja,8865,428,1425,117
2020-10-05,Andalucía,74393,2000,10531,1170
2020-10-05,Aragón,36960,1432,5411,517
2020-10-05,Asturias,5998,356,1408,160
2020-10-05,Baleares,14985,361,1940,295
2020-10-05,Canarias,14238,250,1983,374
2020-10-05,Cantabria,7084,234,722,83
2020-10-05,Castilla La Mancha,50947,3288,13027,805
2020-10-05,Castilla y León,52987,3213,10415,763
2020-10-05,Cataluña,146895,7189,22532,1860
2020-10-05,Ceuta,701,13,51,11
2020-10-05,Galicia,22805,765,3993,435
2020-10-05,Valenciana,45114,1686,8501,996
2020-10-05,Extremadura,11715,621,1897,155
2020-10-05,Madrid,262735,10253,55182,4346
2020-10-05,Melilla,1190,5,110,9
2020-10-05,Murcia,22605,232,2245,315
2020-10-05,Navarra,29249,798,4660,399
2020-10-05,País Vasco,49912,1938,7577,550
2020-10-05,La Rioja,8938,428,1432,117
2020-10-06,Andalucía,76306,2014,10625,1179
2020-10-06,Aragón,37358,1442,5449,517
2020-10-06,Asturias,6115,357,1425,160
2020-10-06,Baleares,15092,361,1948,295
2020-10-06,Canarias,14357,251,1997,378
2020-10-06,Cantabria,7128,234,724,84
2020-10-06,Castilla La Mancha,51562,3299,13074,816
